,trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,c_subscription_type,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,member_birth_year,member_gender,bike_share_for_all_trip,start_station_geom,end_station_geom
87,20180430224612130,442,2018-04-30 22:46:12+00:00,Telegraph Ave at 23rd St,180,2018-04-30 22:53:34+00:00,Telegraph Ave at 27th St,179,130,,Customer,,37.8126783,-122.2687726,37.816073115011406,-122.26788640022278,1991,Male,No,POINT(-122.2687726 37.8126783),POINT(-122.267886400223 37.8160731150114)
88,201804302246101368,483,2018-04-30 22:46:10+00:00,Telegraph Ave at 23rd St,180,2018-04-30 22:54:14+00:00,Telegraph Ave at 27th St,179,1368,,Customer,,37.8126783,-122.2687726,37.816073115011406,-122.26788640022278,1991,Male,No,POINT(-122.2687726 37.8126783),POINT(-122.267886400223 37.8160731150114)
89,20180430224548594,380,2018-04-30 22:45:48+00:00,Berry St at 4th St,81,2018-04-30 22:52:08+00:00,Mississippi St at 17th St,116,594,,Subscriber,,37.77588,-122.39317,37.7648022,-122.3947713,1994,Female,No,POINT(-122.39317 37.77588),POINT(-122.3947713 37.7648022)
90,20180430224534324,621,2018-04-30 22:45:34+00:00,2nd St at Townsend St,50,2018-04-30 22:55:56+00:00,Powell St BART Station (Market St at 4th St),3,324,,Customer,,37.780526,-122.390288,37.78637526861584,-122.40490436553954,1973,Male,No,POINT(-122.390288 37.780526),POINT(-122.40490436554 37.7863752686158)
91,201804302245064030,339,2018-04-30 22:45:06+00:00,Valencia St at 21st St,127,2018-04-30 22:50:45+00:00,29th St at Tiffany Ave,147,4030,,Subscriber,,37.7567083,-122.421025,37.7440667,-122.4214722,1988,Male,No,POINT(-122.421025 37.7567083),POINT(-122.4214722 37.7440667)
92,201804302244562927,682,2018-04-30 22:44:56+00:00,34th St at Telegraph Ave,215,2018-04-30 22:56:19+00:00,Lakeside Dr at 14th St,186,2927,,Subscriber,,37.8225475,-122.2663179,37.8013189,-122.2626418,1976,Male,No,POINT(-122.2663179 37.8225475),POINT(-122.2626418 37.8013189)
93,201804302243123472,299,2018-04-30 22:43:12+00:00,Haste St at Telegraph Ave,240,2018-04-30 22:48:12+00:00,Russell St at College Ave,249,3472,,Subscriber,,37.8660431,-122.2588044,37.8584732,-122.2532529,1997,Male,Yes,POINT(-122.2588044 37.8660431),POINT(-122.2532529 37.8584732)
94,201804302243092258,186,2018-04-30 22:43:09+00:00,Union Square (Powell St at Post St),324,2018-04-30 22:46:16+00:00,Cyril Magnin St at Ellis St,4,2258,,Customer,,37.788299978150825,-122.40853071212769,37.78588062694133,-122.4089150084319,,,No,POINT(-122.408530712128 37.7882999781508),POINT(-122.408915008432 37.7858806269413)
95,201804302242083181,1319,2018-04-30 22:42:08+00:00,Howard St at Beale St,22,2018-04-30 23:04:07+00:00,Page St at Scott St,72,3181,,Subscriber,,37.789756,-122.394643,37.772406,-122.4356498,1981,Male,No,POINT(-122.394643 37.789756),POINT(-122.4356498 37.772406)
96,201804302240343674,194,2018-04-30 22:40:34+00:00,Shattuck Ave at 55th Ave,173,2018-04-30 22:43:48+00:00,Shattuck Ave at Telegraph Ave,158,3674,,Subscriber,,37.8403643,-122.2644881,37.8332786,-122.2634901,1980,Male,No,POINT(-122.2644881 37.8403643),POINT(-122.2634901 37.8332786)
97,201804302239073888,366,2018-04-30 22:39:07+00:00,14th St at Mission St,97,2018-04-30 22:45:13+00:00,Pierce St at Haight St,73,3888,,Subscriber,,37.7682646,-122.4201102,37.7717933,-122.4337079,1997,Male,Yes,POINT(-122.4201102 37.7682646),POINT(-122.4337079 37.7717933)
98,201804302237092070,311,2018-04-30 22:37:09+00:00,11th St at Natoma St,77,2018-04-30 22:42:20+00:00,Victoria Manalo Draves Park,62,2070,,Subscriber,,37.7735069,-122.4160402,37.77779057034257,-122.40643188357352,1985,Male,No,POINT(-122.4160402 37.7735069),POINT(-122.406431883574 37.7777905703426)
99,201804302236033409,199,2018-04-30 22:36:03+00:00,San Pablo Ave at MLK Jr Way,220,2018-04-30 22:39:22+00:00,Telegraph Ave at 27th St,179,3409,,Subscriber,,37.8113514,-122.2734217,37.816073115011406,-122.26788640022278,1981,Male,No,POINT(-122.2734217 37.8113514),POINT(-122.267886400223 37.8160731150114)
100,201804302233233063,687,2018-04-30 22:33:23+00:00,The Embarcadero at Bryant St,28,2018-04-30 22:44:51+00:00,5th St at Howard St,45,3063,,Customer,,37.78716801474664,-122.38809792330358,37.781752,-122.405127,1984,Male,No,POINT(-122.388097923304 37.7871680147466),POINT(-122.405127 37.781752)
101,201804302232112290,441,2018-04-30 22:32:11+00:00,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-04-30 22:39:32+00:00,Howard St at Beale St,22,2290,,Subscriber,,37.7810737,-122.4117382,37.789756,-122.394643,1997,Other,Yes,POINT(-122.4117382 37.7810737),POINT(-122.394643 37.789756)
102,201804302231133706,242,2018-04-30 22:31:13+00:00,San Salvador St at 9th St,317,2018-04-30 22:35:15+00:00,Paseo De San Antonio at 2nd St,311,3706,,Subscriber,,37.333955,-121.877349,37.333798,-121.886943,1995,Male,Yes,POINT(-121.877349 37.333955),POINT(-121.886943 37.333798)
103,201804302228521713,717,2018-04-30 22:28:52+00:00,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-04-30 22:40:49+00:00,Market St at Franklin St,75,1713,,Subscriber,,37.7810737,-122.4117382,37.7737932060887,-122.42123901844025,1986,Male,No,POINT(-122.4117382 37.7810737),POINT(-122.42123901844 37.7737932060887)
104,201804302227262967,270,2018-04-30 22:27:26+00:00,Bryant St at 2nd St,343,2018-04-30 22:31:56+00:00,Montgomery St BART Station (Market St at 2nd St),21,2967,,Subscriber,,37.783171989315306,-122.39357203245164,37.7896254,-122.400811,1990,Male,No,POINT(-122.393572032452 37.7831719893153),POINT(-122.400811 37.7896254)
105,201804302227061011,262,2018-04-30 22:27:06+00:00,16th St Mission BART Station 2,223,2018-04-30 22:31:29+00:00,McCoppin St at Valencia St,76,1011,,Subscriber,,37.7647652154977,-122.42009103298186,37.77166246221617,-122.42242321372034,1985,Male,No,POINT(-122.420091032982 37.7647652154977),POINT(-122.42242321372 37.7716624622162)
106,20180430222628184,877,2018-04-30 22:26:28+00:00,SAP Center,307,2018-04-30 22:41:05+00:00,San Pedro Square,308,184,,Customer,,37.332692,-121.900084,37.336802,-121.8940901,,,No,POINT(-121.900084 37.332692),POINT(-121.8940901 37.336802)
107,201804302226221727,913,2018-04-30 22:26:22+00:00,SAP Center,307,2018-04-30 22:41:35+00:00,San Pedro Square,308,1727,,Customer,,37.332692,-121.900084,37.336802,-121.8940901,,,No,POINT(-121.900084 37.332692),POINT(-121.8940901 37.336802)
108,201804302226211243,417,2018-04-30 22:26:21+00:00,Fruitvale BART Station,237,2018-04-30 22:33:19+00:00,Foothill Blvd at 42nd Ave,229,1243,,Subscriber,,37.7752321,-122.2244982,37.7757452,-122.2130372,1980,Female,No,POINT(-122.2244982 37.7752321),POINT(-122.2130372 37.7757452)
109,201804302226171196,901,2018-04-30 22:26:17+00:00,SAP Center,307,2018-04-30 22:41:18+00:00,San Pedro Square,308,1196,,Customer,,37.332692,-121.900084,37.336802,-121.8940901,,,No,POINT(-121.900084 37.332692),POINT(-121.8940901 37.336802)
110,20180430222612444,921,2018-04-30 22:26:12+00:00,SAP Center,307,2018-04-30 22:41:34+00:00,San Pedro Square,308,444,,Customer,,37.332692,-121.900084,37.336802,-121.8940901,,,No,POINT(-121.900084 37.332692),POINT(-121.8940901 37.336802)
111,201804302224303868,255,2018-04-30 22:24:30+00:00,Pierce St at Haight St,73,2018-04-30 22:28:46+00:00,Broderick St at Oak St,71,3868,,Customer,,37.7717933,-122.4337079,37.7730627,-122.4390777,,,No,POINT(-122.4337079 37.7717933),POINT(-122.4390777 37.7730627)
112,201804302223541105,457,2018-04-30 22:23:54+00:00,SAP Center,307,2018-04-30 22:31:31+00:00,S. 4th St at San Carlos St,208,1105,,Subscriber,,37.332692,-121.900084,37.33283577967246,-121.88391208648682,1985,Male,Yes,POINT(-121.900084 37.332692),POINT(-121.883912086487 37.3328357796725)
113,201804302223372948,477,2018-04-30 22:23:37+00:00,Santa Clara St at Almaden Blvd,314,2018-04-30 22:31:35+00:00,Paseo De San Antonio at 2nd St,311,2948,,Customer,,37.333988,-121.894902,37.333798,-121.886943,,,No,POINT(-121.894902 37.333988),POINT(-121.886943 37.333798)
114,201804302223243500,531,2018-04-30 22:23:24+00:00,Spear St at Folsom St,24,2018-04-30 22:32:15+00:00,Commercial St at Montgomery St,13,3500,,Subscriber,,37.7896767,-122.3904285,37.794231,-122.402923,1971,Male,No,POINT(-122.3904285 37.7896767),POINT(-122.402923 37.794231)
115,201804302223112329,308,2018-04-30 22:23:11+00:00,16th St Mission BART Station 2,223,2018-04-30 22:28:20+00:00,Valencia St at 22nd St,133,2329,,Subscriber,,37.7647652154977,-122.42009103298186,37.7552126,-122.4209752,1988,Male,No,POINT(-122.420091032982 37.7647652154977),POINT(-122.4209752 37.7552126)
116,20180430222308172,1091,2018-04-30 22:23:08+00:00,San Pedro Square,308,2018-04-30 22:41:19+00:00,San Carlos St at 11th St,286,172,,Customer,,37.336802,-121.8940901,37.3364659,-121.8766132,,,No,POINT(-121.8940901 37.336802),POINT(-121.8766132 37.3364659)
117,201804302222543785,723,2018-04-30 22:22:54+00:00,8th St at Ringold St,60,2018-04-30 22:34:57+00:00,14th St at Mission St,97,3785,,Subscriber,,37.77452040113685,-122.4094493687153,37.7682646,-122.4201102,1997,Male,Yes,POINT(-122.409449368715 37.7745204011368),POINT(-122.4201102 37.7682646)
118,20180430222240726,234,2018-04-30 22:22:40+00:00,17th & Folsom Street Park (17th St at Folsom St),110,2018-04-30 22:26:34+00:00,20th St at Bryant St,125,726,,Subscriber,,37.7637085,-122.4152042,37.7592005,-122.409851,1984,Male,No,POINT(-122.4152042 37.7637085),POINT(-122.409851 37.7592005)
119,201804302222362073,353,2018-04-30 22:22:36+00:00,Ashby BART Station,241,2018-04-30 22:28:30+00:00,65th St at Hollis St,157,2073,,Subscriber,,37.8524766,-122.2702132,37.8467842,-122.2913761,1994,Male,No,POINT(-122.2702132 37.8524766),POINT(-122.2913761 37.8467842)
120,201804302221501393,619,2018-04-30 22:21:50+00:00,Telegraph Ave at 27th St,179,2018-04-30 22:32:09+00:00,Lakeside Dr at 14th St,186,1393,,Subscriber,,37.816073115011406,-122.26788640022278,37.8013189,-122.2626418,1979,Male,No,POINT(-122.267886400223 37.8160731150114),POINT(-122.2626418 37.8013189)
121,201804302220353901,417,2018-04-30 22:20:35+00:00,Raymond Kimbell Playground,31,2018-04-30 22:27:33+00:00,McAllister St at Baker St,52,3901,,Subscriber,,37.78381270927812,-122.4345588684082,37.7774157,-122.4418376,1981,Female,No,POINT(-122.434558868408 37.7838127092781),POINT(-122.4418376 37.7774157)
122,201804302220013797,1210,2018-04-30 22:20:01+00:00,Central Ave at Fell St,70,2018-04-30 22:40:11+00:00,17th St at Valencia St,109,3797,,Subscriber,,37.77331087889723,-122.44429260492323,37.7633158,-122.4219039,1981,Male,No,POINT(-122.444292604923 37.7733108788972),POINT(-122.4219039 37.7633158)
123,201804302219423811,466,2018-04-30 22:19:42+00:00,Raymond Kimbell Playground,31,2018-04-30 22:27:29+00:00,McAllister St at Baker St,52,3811,,Subscriber,,37.78381270927812,-122.4345588684082,37.7774157,-122.4418376,1981,Male,No,POINT(-122.434558868408 37.7838127092781),POINT(-122.4418376 37.7774157)
124,201804302219353940,738,2018-04-30 22:19:35+00:00,4th St at Mission Bay Blvd S,93,2018-04-30 22:31:54+00:00,Cyril Magnin St at Ellis St,4,3940,,Subscriber,,37.7704074,-122.3911984,37.78588062694133,-122.4089150084319,1968,Male,Yes,POINT(-122.3911984 37.7704074),POINT(-122.408915008432 37.7858806269413)
125,201804302219082782,185,2018-04-30 22:19:08+00:00,MacArthur BART Station,176,2018-04-30 22:22:14+00:00,34th St at Telegraph Ave,215,2782,,Customer,,37.82840997305853,-122.26631462574004,37.8225475,-122.2663179,1984,Male,No,POINT(-122.26631462574 37.8284099730585),POINT(-122.2663179 37.8225475)
126,201804302219013842,461,2018-04-30 22:19:01+00:00,20th St at Bryant St,125,2018-04-30 22:26:42+00:00,Jersey St at Church St,138,3842,,Subscriber,,37.7592005,-122.409851,37.7509004,-122.4274114,1992,Other,No,POINT(-122.409851 37.7592005),POINT(-122.4274114 37.7509004)
127,201804302218023018,567,2018-04-30 22:18:02+00:00,2nd St at Townsend St,50,2018-04-30 22:27:30+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,3018,,Customer,,37.780526,-122.390288,37.795392,-122.394203,1990,Male,No,POINT(-122.390288 37.780526),POINT(-122.394203 37.795392)
128,20180430221752908,368,2018-04-30 22:17:52+00:00,Paseo De San Antonio at 2nd St,311,2018-04-30 22:24:01+00:00,San Salvador St at 9th St,317,908,,Subscriber,,37.333798,-121.886943,37.333955,-121.877349,1993,Male,Yes,POINT(-121.886943 37.333798),POINT(-121.877349 37.333955)
129,201804302217322230,321,2018-04-30 22:17:32+00:00,William St at 10th St,295,2018-04-30 22:22:54+00:00,5th St at Virginia St,296,2230,,Subscriber,,37.3327938,-121.8759263,37.3259984,-121.87712,1993,Male,Yes,POINT(-121.8759263 37.3327938),POINT(-121.87712 37.3259984)
130,20180430221728682,546,2018-04-30 22:17:28+00:00,2nd St at Townsend St,50,2018-04-30 22:26:34+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,682,,Customer,,37.780526,-122.390288,37.795392,-122.394203,1990,Other,No,POINT(-122.390288 37.780526),POINT(-122.394203 37.795392)
131,201804302217262487,518,2018-04-30 22:17:26+00:00,2nd St at Townsend St,50,2018-04-30 22:26:05+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,2487,,Customer,,37.780526,-122.390288,37.795392,-122.394203,1978,Other,No,POINT(-122.390288 37.780526),POINT(-122.394203 37.795392)
132,201804302217223888,400,2018-04-30 22:17:22+00:00,Valencia St at Cesar Chavez St,141,2018-04-30 22:24:03+00:00,14th St at Mission St,97,3888,,Subscriber,,37.7479981,-122.4202187,37.7682646,-122.4201102,1985,Male,No,POINT(-122.4202187 37.7479981),POINT(-122.4201102 37.7682646)
133,201804302217153920,554,2018-04-30 22:17:15+00:00,Valencia St at 22nd St,133,2018-04-30 22:26:29+00:00,Koshland Park,56,3920,,Subscriber,,37.7552126,-122.4209752,37.77341396997343,-122.427316904068,1986,Male,No,POINT(-122.4209752 37.7552126),POINT(-122.427316904068 37.7734139699734)
134,20180430221707267,582,2018-04-30 22:17:07+00:00,2nd St at Townsend St,50,2018-04-30 22:26:49+00:00,San Francisco Ferry Building (Harry Bridges Plaza),15,267,,Customer,,37.780526,-122.390288,37.795392,-122.394203,1995,Male,No,POINT(-122.390288 37.780526),POINT(-122.394203 37.795392)
135,201804302216483935,1163,2018-04-30 22:16:48+00:00,Sanchez St at 15th St,95,2018-04-30 22:36:12+00:00,The Embarcadero at Bryant St,28,3935,,Subscriber,,37.7662185,-122.4310597,37.78716801474664,-122.38809792330358,1980,Male,No,POINT(-122.4310597 37.7662185),POINT(-122.388097923304 37.7871680147466)
136,201804302216073849,1091,2018-04-30 22:16:07+00:00,Raymond Kimbell Playground,31,2018-04-30 22:34:18+00:00,2nd St at Folsom St,37,3849,,Customer,,37.78381270927812,-122.4345588684082,37.78499972833808,-122.39593561749642,1987,Male,No,POINT(-122.434558868408 37.7838127092781),POINT(-122.395935617496 37.7849997283381)
137,201804302216011310,1352,2018-04-30 22:16:01+00:00,Post St at Kearny St,19,2018-04-30 22:38:33+00:00,Howard St at Beale St,22,1310,,Subscriber,,37.788975,-122.403452,37.789756,-122.394643,1979,Male,Yes,POINT(-122.403452 37.788975),POINT(-122.394643 37.789756)
138,201804302215492248,436,2018-04-30 22:15:49+00:00,Raymond Kimbell Playground,31,2018-04-30 22:23:06+00:00,Grove St at Divisadero,53,2248,,Subscriber,,37.78381270927812,-122.4345588684082,37.775946,-122.4377775,1984,Male,No,POINT(-122.434558868408 37.7838127092781),POINT(-122.4377775 37.775946)
139,20180430221506785,368,2018-04-30 22:15:06+00:00,Davis St at Jackson St,11,2018-04-30 22:21:14+00:00,Spear St at Folsom St,24,785,,Subscriber,,37.79728,-122.398436,37.7896767,-122.3904285,1992,Male,No,POINT(-122.398436 37.79728),POINT(-122.3904285 37.7896767)
140,201804302214403857,856,2018-04-30 22:14:40+00:00,Market St at Dolores St,86,2018-04-30 22:28:57+00:00,Montgomery St BART Station (Market St at 2nd St),21,3857,,Subscriber,,37.7693053,-122.4268256,37.7896254,-122.400811,1991,Male,No,POINT(-122.4268256 37.7693053),POINT(-122.400811 37.7896254)
141,20180430221221168,157,2018-04-30 22:12:21+00:00,16th St Mission BART Station 2,223,2018-04-30 22:14:59+00:00,19th St at Mission St,122,168,,Subscriber,,37.7647652154977,-122.42009103298186,37.760299,-122.418892,1991,Male,No,POINT(-122.420091032982 37.7647652154977),POINT(-122.418892 37.760299)
142,20180430221127218,660,2018-04-30 22:11:27+00:00,William St at 10th St,295,2018-04-30 22:22:28+00:00,Ryland Park,305,218,,Subscriber,,37.3327938,-121.8759263,37.342725,-121.895617,1993,Male,Yes,POINT(-121.8759263 37.3327938),POINT(-121.895617 37.342725)
143,20180430220943956,419,2018-04-30 22:09:43+00:00,Embarcadero BART Station (Beale St at Market St),17,2018-04-30 22:16:42+00:00,Spear St at Folsom St,24,956,,Subscriber,,37.792251,-122.397086,37.7896767,-122.3904285,1989,Female,No,POINT(-122.397086 37.792251),POINT(-122.3904285 37.7896767)
144,201804302208323785,395,2018-04-30 22:08:32+00:00,Post St at Kearny St,19,2018-04-30 22:15:07+00:00,8th St at Ringold St,60,3785,,Subscriber,,37.788975,-122.403452,37.77452040113685,-122.4094493687153,1995,Male,No,POINT(-122.403452 37.788975),POINT(-122.409449368715 37.7745204011368)
145,20180430220801164,691,2018-04-30 22:08:01+00:00,Market St at 10th St,58,2018-04-30 22:19:33+00:00,Broadway at Kearny,323,164,,Subscriber,,37.776619,-122.417385,37.79801364395978,-122.40595042705534,1992,Male,No,POINT(-122.417385 37.776619),POINT(-122.405950427055 37.7980136439598)
146,201804302207093913,702,2018-04-30 22:07:09+00:00,Post St at Kearny St,19,2018-04-30 22:18:52+00:00,Koshland Park,56,3913,,Subscriber,,37.788975,-122.403452,37.77341396997343,-122.427316904068,,,No,POINT(-122.403452 37.788975),POINT(-122.427316904068 37.7734139699734)
147,201804302207081947,212,2018-04-30 22:07:08+00:00,Haste St at Telegraph Ave,240,2018-04-30 22:10:41+00:00,Channing Way at Shattuck Ave,252,1947,,Subscriber,,37.8660431,-122.2588044,37.8658466,-122.2674431,1997,Male,Yes,POINT(-122.2588044 37.8660431),POINT(-122.2674431 37.8658466)
148,201804302207033883,1090,2018-04-30 22:07:03+00:00,22nd St Caltrain Station,130,2018-04-30 22:25:13+00:00,Church St at Duboce Ave,85,3883,,Subscriber,,37.75736899005735,-122.3920565843582,37.7700831,-122.4291557,1993,Male,No,POINT(-122.392056584358 37.7573689900574),POINT(-122.4291557 37.7700831)
149,201804302207001850,220,2018-04-30 22:07:00+00:00,Haste St at Telegraph Ave,240,2018-04-30 22:10:41+00:00,Channing Way at Shattuck Ave,252,1850,,Subscriber,,37.8660431,-122.2588044,37.8658466,-122.2674431,1998,Male,Yes,POINT(-122.2588044 37.8660431),POINT(-122.2674431 37.8658466)
150,201804302206403085,255,2018-04-30 22:06:40+00:00,Haste St at Telegraph Ave,240,2018-04-30 22:10:55+00:00,Channing Way at Shattuck Ave,252,3085,,Subscriber,,37.8660431,-122.2588044,37.8658466,-122.2674431,1998,Female,Yes,POINT(-122.2588044 37.8660431),POINT(-122.2674431 37.8658466)
151,201804302205562470,394,2018-04-30 22:05:56+00:00,19th Street BART Station,182,2018-04-30 22:12:30+00:00,Lakeside Dr at 14th St,186,2470,,Subscriber,,37.8090126,-122.2682473,37.8013189,-122.2626418,1980,Female,No,POINT(-122.2682473 37.8090126),POINT(-122.2626418 37.8013189)
152,20180430220538708,269,2018-04-30 22:05:38+00:00,4th St at Mission Bay Blvd S,93,2018-04-30 22:10:08+00:00,Esprit Park,126,708,,Subscriber,,37.7704074,-122.3911984,37.7616343,-122.3906477,1963,Male,No,POINT(-122.3911984 37.7704074),POINT(-122.3906477 37.7616343)
153,201804302204441936,78,2018-04-30 22:04:44+00:00,17th St at Valencia St,109,2018-04-30 22:06:02+00:00,Valencia St at 16th St,98,1936,,Subscriber,,37.7633158,-122.4219039,37.765052,-122.4218661,1982,Male,No,POINT(-122.4219039 37.7633158),POINT(-122.4218661 37.765052)
154,201804302204263368,576,2018-04-30 22:04:26+00:00,Powell St BART Station (Market St at 4th St),3,2018-04-30 22:14:02+00:00,Golden Gate Ave at Polk St,41,3368,,Subscriber,,37.78637526861584,-122.40490436553954,37.78127,-122.41874,1982,Male,No,POINT(-122.40490436554 37.7863752686158),POINT(-122.41874 37.78127)
